排名,代號,名稱,市場,產業,新部位建議,既有部位建議,既有部位說明,分數,信心度,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
17,6197,佳必琪,TWSE,電子零組件業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 299.46 且法人籌碼轉弱，先減碼三分之一。,69.5,100,312.5,312.5,45.21,25.04,22.77,43.32,210.43,7,26.04,6.7,2.25,2,43,104,104,105,155,104,-305.8,18.92799999999994,-103.12000000000008,-1801.114,43,107,109,95,5,0,32956000,38.541,11.716,6.31,-182,753,158,,-244.073,-126.613,-223.836,-1635.045,49.91,60.47,46.2,89.01,false,false,0.77,12.61,20日趨勢尚未上彎；ETF加碼金額或跨基金共識不足
18,6533,晶心科,TWSE,半導體業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 214.03 且法人籌碼轉弱，先減碼三分之一。,68.3,88,228.5,228.5,247.04,62.07,,,,,,2.62,,1,0,20,20,23,23,0,-92.672,988.0930000000002,987.72,730.6560000000001,0,20,23,23,1,0,4510000,-9.329,-20.217,12.34,-80,566,726,,-85.494,977.422,984.9369999999999,688.81,56.98,64.21,51.51,89.61,false,false,5.6,15.4,高波動且5日漲幅過大；ETF加碼金額或跨基金共識不足
19,3033,威健,TWSE,電子通路業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 47.05 且法人籌碼轉弱，先減碼三分之一。,68,88,47.8,47.8,54.45,26.2,,,,,18.33,2.18,3.98,5,197,508,510,491,634,530,1120.719,2676.7250000000004,1024.4750000000004,2454.8269999999993,197,510.537,491.319,633.63,4,0,24607883,351.62399999999997,-596.983,23.73,537,-8503,1398,,921.585,1814.5640000000003,1130.1390000000004,3508.6460000000006,48.93,47.29,34.79,72.31,true,false,-0.25,10.01,20日趨勢尚未上彎；當下除權息調整價未守20日EMA；2日內除權息，等待價格重置；ETF加碼金額或跨基金共識不足
20,3702,大聯大,TWSE,電子通路業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 109.63 且法人籌碼轉弱，先減碼三分之一。,67.7,88,129,129,131.85,55.18,,,,,14.35,2.19,3.23,31,-565,-1287,-604,10156,17027,-460,1040.59,5107.003000000001,8073.912,-1347.664999999999,-562,-1302.56,9131.335000000001,13152.335000000001,3,2,-153050800,765.3090000000001,1732.984,35.13,1530,-6909,-16160,,1674.666,5644.254000000001,-2790.4069999999983,-18835.900999999998,65.54,72.65,57.54,102.85,true,false,13.04,21.7,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；短線過熱或乖離過大；借券賣出與借券賣出餘額壓力升高
21,2605,新興,TWSE,航運業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 31.55 且法人籌碼轉弱，先減碼三分之一。,67.6,68,32,32,51.62,32.98,,,,,14.95,1.04,3.2,1,0,2,2,6,187,0,269.216,1694.4299999999998,4906.49,10719.190999999999,0,22,38,211,4,0,687500,-524.453,-1248.1599999999999,49.3,307,6855,11777,,307,2196.883,6116.649999999999,11872.117,55.99,46.1,41.2,55.91,true,false,2.84,2.89,ETF加碼金額或跨基金共識不足
22,2356,英業達,TWSE,電腦及週邊設備業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 61.63 且法人籌碼轉弱，先減碼三分之一。,67.3,88,65.7,65.7,61.62,36.83,,,,,25.1,3.22,3.03,23,701,1281,3077,-3863,1139,0,9832.652,30039.56,42612.469,38005.335999999996,707,1598.973,-10127.241,-10153.759000000002,4,1,105532218,841.64,280.29099999999994,17.96,8841,106962,90925,,8852.315,27598.947,52459.419,49467.378,54.84,73.67,60.63,99.73,false,false,4.18,8.96,20日趨勢尚未上彎
23,3231,緯創,TWSE,電腦及週邊設備業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 158.05 且法人籌碼轉弱，先減碼三分之一。,66.1,85,193,193,53.85,94.01,,,,,19.56,3.26,2.82,45,3580,12373,16457,21645,21013,10881,23975.875,77131.26000000001,240586.77400000003,242813.12699999998,5570,19725.639,37977.386,25820.673,5,0,3846499605,2675.749,6744.657,33.06,23691,231033,270959,,18453.095,54729.871999999996,195864.731,213634.453,67.8,81.2,77.04,89.53,false,false,14.07,13.86,外資持股趨勢資料不足或期間有非市場異動；短線過熱或乖離過大；融資增幅與短線漲幅同步偏高
24,7750,新代,TWSE,電機機械,等待確認,續抱觀察,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 2,086.66 且法人籌碼轉弱，先減碼三分之一。",65.8,88,2460,2460,151.4,81.37,,,,,58.13,14.64,0.69,5,122,122,122,122,122,122,209.053,368.243,293.41600000000005,153.66900000000004,145,168,189,194,3,0,391440000,3.8370000000000006,-0.7849999999999988,17.92,58,61,-68,,60.314,196.406,105.20099999999996,-27.316000000000045,65.43,79.38,65.01,108.12,true,false,17.05,30.16,短線過熱或乖離過大；高波動且5日漲幅過大
25,9945,潤泰新,TWSE,其他,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 26.02 且法人籌碼轉弱，先減碼三分之一。,65.7,88,26.4,26.4,29.57,40.43,,,,,7.5,0.67,4.12,5,0,-5,-9,21,-70,0,-2961.847,10398.22,17841.912,33298.439,0,-9,21,-70,0,2,-240300,-184.235,-285.66700000000003,7.69,-2142,24731,34066,,-2667.2,10591.455,18106.579,33676.961,51.03,55.92,57.34,53.08,false,true,-0.04,1.34,當下除權息調整價未守20日EMA
26,8114,振樺電,TWSE,電腦及週邊設備業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 206.74 且法人籌碼轉弱，先減碼三分之一。,65.3,100,230,230,19.14,-25.79,18.27,38.04,165.47,7.09,15.97,2.43,5.12,3,0,5,5,2,3,0,487.719,770.3990000000001,2958.8740000000003,3534.0950000000003,111,116,341,501,2,0,25984000,29.048,48.122,15.62,318,2510,2592,,379.809,625.351,2569.752,2982.099,59.84,51.47,45.92,62.56,true,false,9.42,9.79,
27,1907,永豐餘,TWSE,造紙工業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 27.24 且法人籌碼轉弱，先減碼三分之一。,64.9,88,29.75,29.75,12.66,4.44,,,,,21.07,0.63,3.39,3,224,652,679,699,868,666,717.497,4573.624,5556.597999999999,9067.232,224,694.4900000000001,716.4970000000001,865.1970000000001,4,0,20487455,-202,-226,12.77,672,4668,7262,,684.497,4081.134,5066.101,8334.035,68.58,82.16,69.97,106.53,false,false,4.51,4.57,
28,2301,光寶科,TWSE,電腦及週邊設備業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 210.06 且法人籌碼轉弱，先減碼三分之一。,64.7,100,249,249,36.98,25.08,12.8,59.6,138.63,4.8,29.47,5.97,1.98,25,-3,662,2865,4904,2701,0,28757.325,31061.78,30850.283000000003,19876.763000000006,1.727,579.875,1910.4759999999997,-4193.106,3,2,146128500,2010.7019999999998,2774.236,42.03,28891,17690,19631,,28743.314,28471.203,26165.571000000004,18178.227000000006,63.68,75.62,62.52,101.8,false,false,14.84,34.59,短線過熱或乖離過大；高波動且5日漲幅過大
29,3209,全科,TWSE,電子通路業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 58.60 且法人籌碼轉弱，先減碼三分之一。,64.7,88,58.7,58.7,170.41,44.35,,,,,16.18,2.61,4.3,1,0,0,0,-134,-345,0,304.155,1286.5610000000001,310.9990000000003,-1930.1199999999997,0,0,-134,-345,0,0,0,-54.852000000000004,-38.469,18.41,242,-120,-811,,295.98,1341.413,483.46799999999996,-1495.4460000000001,51.93,67.4,52.38,97.44,false,false,2.37,9.93,20日趨勢尚未上彎
30,2395,研華,TWSE,電腦及週邊設備業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 507.58 且法人籌碼轉弱，先減碼三分之一。,64.5,100,633,633,73.39,32.18,19.04,40.5,171.12,9.05,36.48,9.05,1.94,30,-228,-98,256,1301,2986,-188,-13.408,286.447,-890.574,-9.533999999999878,-228.318,-109.23299999999995,911.1650000000001,2422.052,3,2,-62918208,218.944,380.80800000000005,35.25,297,-3792,-3270,,301.231,176.7360000000001,-2182.547,-3252.267,71.22,67.82,57.85,87.75,true,false,13.24,15.09,ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；ETF加碼，但外資持股5/10日同步下降；短線過熱或乖離過大
31,2207,和泰車,TWSE,汽車工業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 491.90 且法人籌碼轉弱，先減碼三分之一。,64.5,88,509,509,48.36,13.06,,,,,15.14,3.64,3.87,15,3,-4,-4,56,-70,0,9.294,1528.991,1960.547,2983.6829999999995,3,5.561,68.788,-63.241000000000014,4,1,2875037,-51.872,-68.615,22.53,60,2310,3017,,57.553,1575.302,1960.3739999999998,3071.92,53.84,47.67,61.06,20.88,false,true,0.78,-1.93,
32,2476,鉅祥,TWSE,電子零組件業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 118.90 且法人籌碼轉弱，先減碼三分之一。,64.3,88,124.5,124.5,53.76,36.92,,,,,27.23,2.79,2.5,2,68,194,194,194,194,194,-110.115,853.9739999999999,336.78099999999995,108.78800000000001,68,194,194,194,2,0,23086000,239.613,454.25,9.54,-186,-836,-180,,-216.982,420.36099999999993,-311.46900000000005,-1183.847,54.51,71.81,56.06,103.33,false,false,4.42,17.45,ETF加碼，但外資持股5/10日同步下降；20日趨勢尚未上彎
33,2330,台積電,TWSE,半導體業,等待確認,暫停加碼／跌破減碼,"已有部位暫停加碼；若收盤跌破60日EMA約 2,318.50，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",64,87.9,2405,2405,67.87,35.61,,,,,31.19,10.21,0.95,68,594,10881,28302,33920,58206,3833,-14322.716,-7716.754000000003,-34989.135,-95036.73700000001,433.72,10476.839,12496.639,19622.937,5,0,24306266480,5341.122,11159.642,69.1,-12080,-105319,-140831,,-12429.517,-23534.715,-58645.416,-138449.515,53.01,66.56,51.61,96.45,false,false,1.96,9.32,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；借券賣出與借券賣出餘額壓力升高
34,2408,南亞科,TWSE,半導體業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 382.49 且法人籌碼轉弱，先減碼三分之一。,63.9,88,445,445,621.34,643.12,,,,,39.03,7,0.31,36,889,1425,3376,4761,12124,1510,26360.501,31663.834,18455.083,-20886.027000000002,1648,836.7379999999998,-1258.4500000000003,11352.855,2,2,364817768,715.174,77.36199999999997,13.45,29013,17322,488,,24800.057,30111.922,19636.171,-35676.824,55.51,61.49,43.49,97.5,true,false,9.29,25.88,20日趨勢尚未上彎；短線過熱或乖離過大；高波動且5日漲幅過大
35,2887,台新新光金,TWSE,金融保險業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 31.51 且法人籌碼轉弱，先減碼三分之一。,63.7,92,35.7,35.7,329.5,334.28,,,,,17.43,1.56,3.09,35,-2126,5687,24902,56354,263754,-38,9081.656,77456.288,82276.85500000001,154844.33500000002,-2052,1200.813,24974.321,165190.856,2,3,42688902,7364.761,15156.828999999998,23.2,14506,-79135,-102253,,13478.964,68890.714,42145.70500000001,-53126.98999999999,60.15,76.3,61.65,105.61,false,false,3.53,9.51,主動ETF 5日轉為減碼；ETF加碼，但外資持股5/10日同步下降
36,4938,和碩,TWSE,電腦及週邊設備業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 83.90 且法人籌碼轉弱，先減碼三分之一。,63.6,88,89.5,89.5,15.89,-3.93,,,,,20.32,1.17,4.54,26,57,1149,1966,-2077,-10653,275,5599.185,9178.216,34915.060000000005,43764.362,61,881.6659999999999,-3666.9719999999998,-16234.635,5,0,77939274,959.5129999999999,1238.0249999999999,30.91,5561,46036,45536,,5585.066,7337.037,37344.007,54661.231999999996,60.3,67.91,55.46,92.81,true,false,5.36,9.15,
37,6414,樺漢,TWSE,電腦及週邊設備業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 392.34 且法人籌碼轉弱，先減碼三分之一。,63.6,88,469,469,56.97,23.33,,,,,20.28,2.42,3.16,9,0,0,0,-4,-26,0,-6.51,82.3189999999999,3690.8810000000003,7644.048,0,0,-24,134,0,0,0,-32.759,-148.29499999999996,47.81,8,4758,7067,,7.778,115.07800000000009,3863.176,8926.157,61.57,40.91,39.76,43.2,true,false,9.23,7.45,
38,1714,和桐,TWSE,化學工業,等待確認,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 14.58，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,63.5,88,14.75,14.75,73.41,58.4,,,,,22.73,1.12,1.24,2,613,1764,1784,2857,4009,1695,-4503.866,-8843.010000000002,-5114.080000000002,-31637.166000000005,613,1784,2857,4009,4,0,25957200,-157.754,-63.21999999999998,17.84,-4557,-3107,-10490,,-4953.268,-10469.256,-7907.86,-33199.131,46.88,49.2,31.51,84.58,true,false,-1.99,11.74,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
39,6139,亞翔,TWSE,其他電子業,等待確認,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 783.81，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,63.4,88,800,800,49.7,69.88,,,,,21.82,8.46,2.93,21,262,817,868,1547,3010,811,-55.176,-638.8679999999999,-4838.496999999999,-11042.296999999999,262.76,772.687,1469.487,2840.487,4,1,607331982,176.22600000000006,166.70700000000002,24.52,-387,-7554,-10018,,-431.465,-1587.781,-6474.691,-13451.99,50.49,44.71,34.23,65.66,true,false,1.62,19.23,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；高波動且5日漲幅過大；借券賣出與借券賣出餘額壓力升高
40,6585,鼎基,TWSE,其他,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 116.67 且法人籌碼轉弱，先減碼三分之一。,63.4,85,121.5,121.5,91.44,13.81,25.03,26.52,175.41,4.81,15.14,2.16,3.83,1,0,1,2,26,58,0,-90.411,-44.642000000000024,-12.162000000000017,210.666,0,2,26,58,2,0,235000,-16.563000000000002,-6.616000000000002,3.78,-90,196,20,,-87.676,-30.079000000000008,-31.54600000000002,204.46099999999998,51.29,48.2,37.53,69.54,true,false,1.45,10.45,20日趨勢尚未上彎
41,6691,洋基工程,TWSE,其他電子業,等待確認,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 686.77，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,63.3,88,698,698,115.19,84.29,,,,,25.16,13.75,3.24,11,3,15,17,126,992,0,-29.663,-380.699,-1265.7140000000002,-2706.914,3,19,129,1038,4,1,12901000,-0.1769999999999996,-31.046,12.62,-19,-2063,-2548,,-20.745,-399.522,-1363.668,-3707.9590000000003,50.98,49.93,36.36,77.05,true,false,1.35,10.97,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
42,1101,台泥,TWSE,水泥工業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 24.03 且法人籌碼轉弱，先減碼三分之一。,63.1,88,24.05,24.05,32.4,1.54,,,,,,0.75,3.4,7,0,23,20,-9,-3857,0,-12762.75,-30323.871000000003,2962.1129999999957,-13809.274000000005,0,164,182,-3725,4,0,3862200,19.77699999999993,19.37999999999994,14.22,1413,63553,75170,,-12259.096,-30507.647999999997,2760.7330000000034,-8729.200999999994,51.69,30.56,41.03,9.62,false,false,0.58,-1.23,
